edge_id,u,v,key,length,highway_type,speed_limit,num_lanes,has_cycleway,has_bike_lane,is_oneway,has_name,num_points,sinuosity,accident_count,has_accident,risk_from_accidents,calculated_risk_score,risk_category
1975868123_4308305490_0,1975868123,4308305490,0,85.269,residential,50,1,0,0,1,1,3,85.269,0,0,bajo,0.44000000000000006,medio
1975868126_1975868130_0,1975868126,1975868130,0,83.777,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975868126_801436632_0,1975868126,801436632,0,83.875,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975868126_11627501803_0,1975868126,11627501803,0,73.25099999999999,pedestrian,50,1,0,0,0,1,5,73.25099999999999,0,0,bajo,0.56,medio
1975868130_1975868132_0,1975868130,1975868132,0,82.674,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975868130_6492906170_0,1975868130,6492906170,0,70.392,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975868132_801436675_0,1975868132,801436675,0,82.221,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975868132_1975868136_0,1975868132,1975868136,0,84.134,pedestrian,50,1,0,0,1,1,3,84.134,0,0,bajo,0.56,medio
1975868134_1394317039_0,1975868134,1394317039,0,47.453,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975868134_801436698_0,1975868134,801436698,0,86.77799999999999,pedestrian,50,1,0,0,0,1,5,86.77799999999999,0,0,bajo,0.56,medio
1975868135_801436675_0,1975868135,801436675,0,84.225,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975868135_1975868136_0,1975868135,1975868136,0,80.655,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975868136_7147588966_0,1975868136,7147588966,0,71.582,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975868136_1975868137_0,1975868136,1975868137,0,87.15100000000001,pedestrian,50,1,0,0,1,1,3,87.15100000000001,0,0,bajo,0.56,medio
1975868137_801436651_0,1975868137,801436651,0,79.095,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975868137_801436697_0,1975868137,801436697,0,89.545,pedestrian,50,1,0,0,1,1,3,89.545,0,0,bajo,0.56,medio
1975878326_8393504640_0,1975878326,8393504640,0,58.641,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975878326_1706472898_0,1975878326,1706472898,0,88.184,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975878326_11624455824_0,1975878326,11624455824,0,77.882,pedestrian,50,1,0,0,0,1,4,77.882,0,0,bajo,0.56,medio
1975878327_801436632_0,1975878327,801436632,0,83.88,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975878327_1975868130_0,1975878327,1975868130,0,81.816,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975878328_1369636292_0,1975878328,1369636292,0,86.854,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975878328_1975878329_0,1975878328,1975878329,0,81.283,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975878329_1459071547_0,1975878329,1459071547,0,82.517,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975878329_1459071752_0,1975878329,1459071752,0,82.287,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975878344_8816627174_0,1975878344,8816627174,0,36.398,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975878344_1975878345_0,1975878344,1975878345,0,80.488,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975878345_1831696955_0,1975878345,1831696955,0,67.14,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975878345_1975878346_0,1975878345,1975878346,0,110.818,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975878346_6492906156_0,1975878346,6492906156,0,100.376,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975878347_1831696955_0,1975878347,1831696955,0,111.503,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
1975878347_1975878346_0,1975878347,1975878346,0,63.213,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
2005884833_340147856_0,2005884833,340147856,0,43.365,primary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
2264079384_801504743_0,2264079384,801504743,0,16.542,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
2264079384_1831696952_0,2264079384,1831696952,0,89.577,residential,50,1,0,0,1,1,4,89.577,0,0,bajo,0.44000000000000006,medio
2264916974_800822890_0,2264916974,800822890,0,106.279,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
2264916974_800822646_0,2264916974,800822646,0,79.424,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
2264916975_340147945_0,2264916975,340147945,0,48.31,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
2264916975_340147958_0,2264916975,340147958,0,75.717,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
2264916976_2264916975_0,2264916976,2264916975,0,94.633,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
2264916976_800822788_0,2264916976,800822788,0,48.03,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
2264916977_340147955_0,2264916977,340147955,0,49.271,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
2264916977_340147928_0,2264916977,340147928,0,79.519,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
2920516321_2920516322_0,2920516321,2920516322,0,63.477,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
2920516321_6492906162_0,2920516321,6492906162,0,45.799,residential,50,1,0,0,1,1,3,45.799,0,0,bajo,0.44000000000000006,medio
2920516322_2920516323_0,2920516322,2920516323,0,40.604,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
2920516322_2920516321_0,2920516322,2920516321,0,63.477,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
2920516322_2920516324_0,2920516322,2920516324,0,19.478,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
2920516323_1367414637_0,2920516323,1367414637,0,19.731,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
2920516323_2920516322_0,2920516323,2920516322,0,40.604,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
2920516324_2920516322_0,2920516324,2920516322,0,19.478,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
2920516324_1367414637_0,2920516324,1367414637,0,40.673,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
3026601503_1673634428_0,3026601503,1673634428,0,26.803,service,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
3053895745_801504793_0,3053895745,801504793,0,4.898,tertiary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.48000000000000004,medio
3053895746_3053895745_0,3053895746,3053895745,0,10.75,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
3053895748_1365117484_0,3053895748,1365117484,0,3.901,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
3053895748_4589415284_0,3053895748,4589415284,0,59.361,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
3053895751_8374676671_0,3053895751,8374676671,0,35.598,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
3053895752_12089480283_0,3053895752,12089480283,0,3.47,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
3053895752_559367703_0,3053895752,559367703,0,5.308,secondary,50,4,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
3053895755_3053895752_0,3053895755,3053895752,0,107.919,cycleway,50,1,0,1,1,1,5,107.919,0,0,bajo,0.5,medio
3053895757_559369413_0,3053895757,559369413,0,5.243,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
3053895757_3053895755_0,3053895757,3053895755,0,69.167,cycleway,50,1,0,1,1,1,4,69.167,0,0,bajo,0.5,medio
3053895760_801436648_0,3053895760,801436648,0,7.222,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
3053895760_6465868312_0,3053895760,6465868312,0,83.342,cycleway,50,1,0,1,1,1,3,83.342,0,0,bajo,0.5,medio
3053895761_3053895760_0,3053895761,3053895760,0,101.608,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
3053895762_3053895761_0,3053895762,3053895761,0,89.956,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
3053895762_4308210021_0,3053895762,4308210021,0,5.4,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
3053895763_4589415270_0,3053895763,4589415270,0,113.541,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
3053895763_801436687_0,3053895763,801436687,0,5.976,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
3053918038_8359575659_0,3053918038,8359575659,0,25.974,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
3053918038_3053918039_0,3053918038,3053918039,0,77.964,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
3053918039_1340662688_0,3053918039,1340662688,0,99.054,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
3053918039_3053918041_0,3053918039,3053918041,0,93.012,cycleway,50,1,0,1,1,1,3,93.012,0,0,bajo,0.5,medio
3053918041_4589415286_0,3053918041,4589415286,0,10.397,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
3053918041_1341936521_0,3053918041,1341936521,0,108.54,tertiary,50,2,0,0,1,1,3,108.54,0,0,bajo,0.48000000000000004,medio
3053918042_3053918043_0,3053918042,3053918043,0,75.636,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
3053918042_962432415_0,3053918042,962432415,0,108.888,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
3053918043_1408010574_0,3053918043,1408010574,0,5.037,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
3053918043_4589415283_0,3053918043,4589415283,0,60.264,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
3053918044_4589415278_0,3053918044,4589415278,0,85.735,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
3053918044_8785343710_0,3053918044,8785343710,0,35.983,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
3053918045_4589415272_0,3053918045,4589415272,0,105.75099999999999,cycleway,50,1,0,1,1,1,5,105.75099999999999,0,0,bajo,0.5,medio
3053918045_1287228751_0,3053918045,1287228751,0,119.268,secondary,50,4,0,0,1,1,3,119.268,0,0,bajo,0.56,medio
3053918052_3053918054_0,3053918052,3053918054,0,80.351,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
3053918052_801436708_0,3053918052,801436708,0,88.838,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
3053918054_3053918055_0,3053918054,3053918055,0,84.139,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
3053918054_377749724_0,3053918054,377749724,0,3.477,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
3053918055_3053918056_0,3053918055,3053918056,0,101.499,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
3053918055_1287228726_0,3053918055,1287228726,0,93.231,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
3053918056_3053918057_0,3053918056,3053918057,0,89.358,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
3053918056_377651367_0,3053918056,377651367,0,4.666,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
3053918057_1460359007_0,3053918057,1460359007,0,89.747,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
3053918057_4589415269_0,3053918057,4589415269,0,100.24000000000001,cycleway,50,1,0,1,1,1,4,100.24000000000001,0,0,bajo,0.5,medio
3227911997_800824442_0,3227911997,800824442,0,230.321,primary,50,2,0,0,1,1,5,230.321,0,0,bajo,0.64,alto
3227911997_1460325713_0,3227911997,1460325713,0,37.672,residential,50,2,0,0,1,1,3,37.672,0,0,bajo,0.44000000000000006,medio
3227911998_1460325645_0,3227911998,1460325645,0,39.914,primary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
3227911998_4807812123_0,3227911998,4807812123,0,4.934,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
3266203672_3053918057_0,3266203672,3053918057,0,4.404,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
3266203672_377640928_0,3266203672,377640928,0,100.52199999999999,primary,50,3,0,0,1,1,4,100.52199999999999,0,0,bajo,0.64,alto
3917688003_6570849081_0,3917688003,6570849081,0,16.173,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
3917688003_1223706785_0,3917688003,1223706785,0,94.602,service,50,1,0,0,0,0,3,94.602,0,0,bajo,0.56,medio
4047316892_3227911997_0,4047316892,3227911997,0,6.646,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4047316892_4790199262_0,4047316892,4790199262,0,231.539,busway,50,1,0,0,1,1,5,231.539,0,0,bajo,0.56,medio
4047340629_4052106115_0,4047340629,4052106115,0,14.447,primary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
4047340629_6289574174_0,4047340629,6289574174,0,274.08299999999997,busway,70,1,0,0,1,1,8,274.08299999999997,0,0,bajo,0.6799999999999999,alto
4052106115_1374237211_0,4052106115,1374237211,0,8.874,primary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
4052106115_12032016601_0,4052106115,12032016601,0,424.101,busway,70,1,0,0,1,1,13,424.101,0,0,bajo,0.6799999999999999,alto
4052106136_4790349716_0,4052106136,4790349716,0,90.949,busway,70,1,0,0,1,1,2,1.0,0,0,bajo,0.6799999999999999,alto
4052106136_6146045796_0,4052106136,6146045796,0,5.059,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4052106992_4807812124_0,4052106992,4807812124,0,108.239,busway,50,1,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
4052106992_4047316892_0,4052106992,4047316892,0,13.31,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4078758430_12015668131_0,4078758430,12015668131,0,24.784,primary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
4078758430_4085371085_0,4078758430,4085371085,0,4.827,secondary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
4078758440_1374261376_0,4078758440,1374261376,0,25.982,primary,50,2,0,0,1,1,4,25.982,0,0,bajo,0.64,alto
4078758440_7771513816_0,4078758440,7771513816,0,22.455,residential,50,1,0,0,1,1,4,22.455,0,0,bajo,0.44000000000000006,medio
4085371084_1374261327_0,4085371084,1374261327,0,98.121,primary,50,2,0,0,1,1,4,98.121,0,0,bajo,0.64,alto
4085371084_1460325530_0,4085371084,1460325530,0,136.52,secondary,50,2,0,0,1,1,4,136.52,0,0,bajo,0.56,medio
4085371085_4790548139_0,4085371085,4790548139,0,12.579,secondary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
4085371085_4787160283_0,4085371085,4787160283,0,275.35299999999995,busway,50,1,0,0,1,1,8,275.35299999999995,0,0,bajo,0.56,medio
4085371087_11810399439_0,4085371087,11810399439,0,9.11,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4085371087_8393841600_0,4085371087,8393841600,0,10.98,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4085371087_1705355740_0,4085371087,1705355740,0,44.041999999999994,residential,50,4,0,0,1,1,4,44.041999999999994,0,0,bajo,0.44000000000000006,medio
4085371590_12699031121_0,4085371590,12699031121,0,9.379,tertiary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.48000000000000004,medio
4085371590_1370702242_0,4085371590,1370702242,0,15.149999999999999,primary,50,2,0,0,1,1,3,15.149999999999999,0,0,bajo,0.64,alto
4085611816_1667587832_0,4085611816,1667587832,0,9.102,primary,50,3,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
4085611816_1460325651_0,4085611816,1460325651,0,41.232,residential,50,2,0,0,1,1,3,41.232,0,0,bajo,0.44000000000000006,medio
4308210021_559367701_0,4308210021,559367701,0,89.899,primary,50,3,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
4308220409_1340662692_0,4308220409,1340662692,0,20.439,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4308305490_8390296533_0,4308305490,8390296533,0,73.065,living_street,50,2,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
4308305490_12089462268_0,4308305490,12089462268,0,1.848,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4589415266_3053895763_0,4589415266,3053895763,0,80.753,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
4589415267_377640975_0,4589415267,377640975,0,5.137,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4589415268_4589415267_0,4589415268,4589415267,0,80.815,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
4589415268_1832752168_0,4589415268,1832752168,0,89.371,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4589415269_4589415268_0,4589415269,4589415268,0,113.038,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
4589415269_377640928_0,4589415269,377640928,0,4.734,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4589415270_3053895762_0,4589415270,3053895762,0,100.286,cycleway,50,1,0,1,1,1,4,100.286,0,0,bajo,0.5,medio
4589415272_377751045_0,4589415272,377751045,0,5.203,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4589415272_3053918052_0,4589415272,3053918052,0,68.54899999999999,cycleway,50,1,0,1,1,1,5,68.54899999999999,0,0,bajo,0.5,medio
4589415274_12089480280_0,4589415274,12089480280,0,89.778,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
4589415274_377647636_0,4589415274,377647636,0,4.704,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4589415275_4589415274_0,4589415275,4589415274,0,71.717,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
4589415275_1767721271_0,4589415275,1767721271,0,123.84,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4589415278_294101534_0,4589415278,294101534,0,3.062,secondary,50,4,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
4589415278_8377425697_0,4589415278,8377425697,0,32.961,cycleway,50,1,0,1,1,1,3,32.961,0,0,bajo,0.5,medio
4589415281_3053918044_0,4589415281,3053918044,0,75.45,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
4589415281_337893346_0,4589415281,337893346,0,4.915,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4589415282_3053895748_0,4589415282,3053895748,0,80.862,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
4589415283_8374297776_0,4589415283,8374297776,0,58.545,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
4589415283_1287228759_0,4589415283,1287228759,0,112.58,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4589415284_4589415285_0,4589415284,4589415285,0,75.585,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
4589415285_313660410_0,4589415285,313660410,0,4.87,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4589415285_6258040630_0,4589415285,6258040630,0,178.64600000000002,cycleway,50,1,0,1,1,1,3,178.64600000000002,0,0,bajo,0.5,medio
4589415286_6254107236_0,4589415286,6254107236,0,3.147,cycleway,50,1,0,1,1,1,2,1.0,0,0,bajo,0.5,medio
4589415286_1341936551_0,4589415286,1341936551,0,2.763,tertiary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.48000000000000004,medio
4591345055_1374246960_0,4591345055,1374246960,0,90.779,residential,50,1,0,0,0,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4675906189_11627229234_0,4675906189,11627229234,0,3.693,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4675906189_11619994070_0,4675906189,11619994070,0,83.721,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
4675906189_8390244084_0,4675906189,8390244084,0,82.489,pedestrian,50,1,0,0,0,1,2,1.0,0,0,bajo,0.56,medio
4787160283_4790374264_0,4787160283,4790374264,0,9.259,busway,50,1,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
4787160283_1667588094_0,4787160283,1667588094,0,4.631,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4787160284_4787160283_0,4787160284,4787160283,0,12.8,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4787160284_4790548139_0,4787160284,4790548139,0,275.154,busway,50,1,0,0,1,1,6,275.154,0,0,bajo,0.56,medio
4789143942_4789143943_0,4789143942,4789143943,0,12.39,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4789143942_4790199261_0,4789143942,4790199261,0,128.6,busway,50,1,0,0,1,1,3,128.6,0,0,bajo,0.56,medio
4789143943_1441466404_0,4789143943,1441466404,0,7.31,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4789143943_4790374265_0,4789143943,4790374265,0,88.538,busway,50,1,0,0,1,1,3,88.538,0,0,bajo,0.56,medio
4790194776_4807800510_0,4790194776,4807800510,0,104.141,busway,50,1,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
4790194776_4790194777_0,4790194776,4790194777,0,12.217,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4790194777_801504762_0,4790194777,801504762,0,5.445,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4790194777_4807812123_0,4790194777,4807812123,0,139.186,busway,50,1,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
4790199261_291180359_0,4790199261,291180359,0,4.852,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4790199261_4052106992_0,4790199261,4052106992,0,232.133,busway,50,1,0,0,1,1,5,232.133,0,0,bajo,0.56,medio
4790199262_4790199261_0,4790199262,4790199261,0,12.939,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4790199262_4789143943_0,4790199262,4789143943,0,128.41,busway,50,1,0,0,1,1,3,128.41,0,0,bajo,0.56,medio
4790349715_1460325422_0,4790349715,1460325422,0,8.469,residential,50,1,0,0,1,0,2,1.0,0,0,bajo,0.44000000000000006,medio
4790349715_6289574179_0,4790349715,6289574179,0,88.992,busway,70,1,0,0,1,1,3,88.992,0,0,bajo,0.6799999999999999,alto
4790349716_4792439699_0,4790349716,4792439699,0,184.821,busway,70,1,0,0,1,1,2,1.0,0,0,bajo,0.6799999999999999,alto
4790349716_4790349715_0,4790349716,4790349715,0,6.018,residential,50,1,0,0,1,0,2,1.0,0,0,bajo,0.44000000000000006,medio
4790374264_1218926625_0,4790374264,1218926625,0,4.858,primary_link,50,1,0,0,1,0,2,1.0,0,0,bajo,0.56,medio
4790374264_4789143942_0,4790374264,4789143942,0,88.784,busway,50,1,0,0,1,1,3,88.784,0,0,bajo,0.56,medio
4790374265_4790374264_0,4790374265,4790374264,0,12.454,primary_link,50,1,0,0,1,0,2,1.0,0,0,bajo,0.56,medio
4790374265_4787160284_0,4790374265,4787160284,0,9.527,busway,50,1,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
4790548139_4085371084_0,4790548139,4085371084,0,6.045,secondary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
4790548139_6463272545_0,4790548139,6463272545,0,93.577,busway,70,1,0,0,1,1,3,93.577,0,0,bajo,0.6799999999999999,alto
4792439699_1810842140_0,4792439699,1810842140,0,7.654,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4792439699_4085371085_0,4792439699,4085371085,0,95.276,busway,70,1,0,0,1,1,2,1.0,0,0,bajo,0.6799999999999999,alto
4807800510_340147864_0,4807800510,340147864,0,5.786,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4807800510_4807821444_0,4807800510,4807821444,0,116.29599999999999,busway,50,1,0,0,1,1,5,116.29599999999999,0,0,bajo,0.56,medio
4807800511_4807800510_0,4807800511,4807800510,0,13.609,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4807800511_4790194777_0,4807800511,4790194777,0,102.802,busway,50,1,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
4807812123_4807812124_0,4807812123,4807812124,0,12.65,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4807812123_4047316892_0,4807812123,4047316892,0,109.622,busway,50,1,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
4807812124_4790194776_0,4807812124,4790194776,0,139.54,busway,50,1,0,0,1,1,2,1.0,0,0,bajo,0.56,medio
4807812124_340147838_0,4807812124,340147838,0,4.827,residential,50,1,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4807821444_4807821445_0,4807821444,4807821445,0,9.16,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4807821445_801504740_0,4807821445,801504740,0,6.668,residential,50,2,0,0,1,1,2,1.0,0,0,bajo,0.44000000000000006,medio
4807821445_4807800511_0,4807821445,4807800511,0,120.122,busway,50,1,0,0,1,1,4,120.122,0,0,bajo,0.56,medio
6146045796_1374261348_0,6146045796,1374261348,0,26.549,primary,50,2,0,0,1,1,2,1.0,0,0,bajo,0.64,alto
6191978884_6191978904_0,6191978884,6191978904,0,21.341,path,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
6191978884_6191978890_0,6191978884,6191978890,0,6.271000000000001,path,50,1,0,0,0,0,4,6.271000000000001,0,0,bajo,0.56,medio
6191978884_6191978900_0,6191978884,6191978900,0,6.696000000000001,path,50,1,0,0,0,0,4,6.696000000000001,0,0,bajo,0.56,medio
6191978887_6191978905_0,6191978887,6191978905,0,19.456,path,50,1,0,0,0,0,2,1.0,0,0,bajo,0.56,medio
6191978887_6191978897_0,6191978887,6191978897,0,6.696,path,50,1,0,0,0,0,4,6.696,0,0,bajo,0.56,medio
6191978887_6191978893_0,6191978887,6191978893,0,8.372,path,50,1,0,0,0,0,5,8.372,0,0,bajo,0.56,medio
